Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
633,ORD-2024-00633,2024-02-08,2024-02-13,Standard Class,CU2134,Rahul Gupta,Consumer,India,Mumbai,Maharashtra,400001,West,PR-TE-72873,Furniture,Furnishings,Desk Lamp,53686.2,8,0.15,2752.71
634,ORD-2025-00634,2025-08-26,2025-08-30,Standard Class,CU4700,Neha Desai,Corporate,India,Hyderabad,Telangana,500001,South,PR-FU-87681,Office Supplies,Storage,Storage Box,34854.06,9,0.15,5767.31
635,ORD-2025-00635,2025-09-17,2025-09-20,Standard Class,CU3899,Sachin Joshi,Home Office,India,Hyderabad,Telangana,500001,South,PR-OS-96363,Office Supplies,Binders,Document Folder,17347.33,7,0.0,3364.66
636,ORD-2025-00636,2025-01-08,2025-01-11,Second Class,CU1871,Rohit More,Consumer,India,Patna,Bihar,800001,East,PR-OS-70598,Technology,Laptops,Laptop,753170.99,10,0.2,78100.87
637,ORD-2024-00637,2024-01-14,2024-01-17,Standard Class,CU6386,Pooja Yadav,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-OS-57498,Office Supplies,Paper,Printer Paper,4441.76,1,0.1,602.22
638,ORD-2024-00638,2024-09-01,2024-09-06,Same Day,CU3453,Riya Jain,Home Office,India,Hyderabad,Telangana,500001,South,PR-FU-20236,Furniture,Furnishings,Table Lamp,5611.73,8,0.15,1029.95
639,ORD-2025-00639,2025-09-12,2025-09-13,Standard Class,CU9537,Priya Yadav,Consumer,India,Hyderabad,Telangana,500001,South,PR-OS-83927,Technology,Accessories,Keyboard,9876.06,1,0.15,-701.65
640,ORD-2024-00640,2024-11-02,2024-11-06,Second Class,CU9080,Rahul Shah,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-FU-52840,Office Supplies,Storage,Storage Box,12396.89,7,0.2,-843.61
641,ORD-2024-00641,2024-11-01,2024-11-04,Second Class,CU7886,Sachin Kumar,Consumer,India,Kolkata,West Bengal,700001,East,PR-TE-76330,Office Supplies,Binders,Document Folder,3675.45,7,0.1,22.83
642,ORD-2024-00642,2024-09-14,2024-09-16,First Class,CU9115,Kavita Verma,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-FU-17450,Technology,Accessories,Headphones,336035.32,6,0.3,-40125.17
643,ORD-2024-00643,2024-03-14,2024-03-15,Standard Class,CU1022,Arjun Joshi,Consumer,India,Mumbai,Maharashtra,400001,West,PR-FU-89522,Furniture,Chairs,Executive Chair,49900.38,4,0.05,3329.69
644,ORD-2025-00644,2025-08-15,2025-08-20,Standard Class,CU6984,Pooja Desai,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-OS-75898,Furniture,Bookcases,Wooden Bookcase,60191.37,9,0.3,8863.55
645,ORD-2024-00645,2024-07-02,2024-07-04,Standard Class,CU7583,Nisha Yadav,Home Office,India,Bangalore,Karnataka,560001,South,PR-OS-73308,Technology,Accessories,Mouse,95793.73,8,0.0,12100.82
646,ORD-2024-00646,2024-06-20,2024-06-25,Standard Class,CU1071,Kavita Joshi,Consumer,India,Delhi,Delhi,110001,Central,PR-FU-49823,Office Supplies,Binders,Document Folder,7755.32,8,0.0,601.59
647,ORD-2025-00647,2025-09-02,2025-09-06,Standard Class,CU7088,Rahul Shah,Consumer,India,Patna,Bihar,800001,East,PR-FU-27868,Office Supplies,Storage,File Cabinet,20327.51,8,0.0,1443.63
648,ORD-2025-00648,2025-03-12,2025-03-14,Standard Class,CU7238,Sachin Nair,Consumer,India,Patna,Bihar,800001,East,PR-FU-23672,Technology,Laptops,Business Laptop,103381.3,3,0.05,7317.55
649,ORD-2024-00649,2024-03-05,2024-03-09,Standard Class,CU2395,Karan Shah,Home Office,India,Pune,Maharashtra,411001,West,PR-OS-99449,Office Supplies,Paper,Notebook,5198.86,4,0.2,553.48
650,ORD-2025-00650,2025-08-06,2025-08-09,Second Class,CU3788,Neha More,Corporate,India,Patna,Bihar,800001,East,PR-FU-64862,Office Supplies,Paper,Copy Paper,11579.59,4,0.0,2537.05
651,ORD-2025-00651,2025-11-15,2025-11-20,First Class,CU5860,Priya Singh,Consumer,India,Pune,Maharashtra,411001,West,PR-TE-41351,Office Supplies,Storage,File Cabinet,2986.75,1,0.15,287.42
652,ORD-2025-00652,2025-03-03,2025-03-05,First Class,CU6419,Amit Verma,Consumer,India,Delhi,Delhi,110001,Central,PR-TE-58481,Office Supplies,Paper,Notebook,37902.07,9,0.15,7196.44
653,ORD-2024-00653,2024-11-07,2024-11-10,Standard Class,CU4833,Rohit Gupta,Consumer,India,Patna,Bihar,800001,East,PR-TE-20845,Furniture,Furnishings,Desk Lamp,125857.94,7,0.0,29569.3
654,ORD-2025-00654,2025-03-17,2025-03-22,Second Class,CU2351,Arjun Kumar,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-FU-62979,Office Supplies,Binders,Document Folder,8836.27,4,0.0,487.24
655,ORD-2024-00655,2024-09-23,2024-09-26,Second Class,CU8621,Priya Yadav,Consumer,India,Kolkata,West Bengal,700001,East,PR-TE-47697,Technology,Accessories,Headphones,20193.21,4,0.0,4456.79
656,ORD-2024-00656,2024-11-02,2024-11-06,First Class,CU7176,Pooja Desai,Consumer,India,Hyderabad,Telangana,500001,South,PR-OS-78149,Technology,Laptops,Laptop,35653.75,1,0.2,390.24
657,ORD-2024-00657,2024-12-01,2024-12-02,Standard Class,CU3333,Manish Verma,Corporate,India,Kolkata,West Bengal,700001,East,PR-TE-31330,Furniture,Bookcases,Office Bookcase,62018.91,10,0.0,9611.75
658,ORD-2024-00658,2024-02-19,2024-02-23,Standard Class,CU6465,Kavita Verma,Corporate,India,Delhi,Delhi,110001,Central,PR-TE-79918,Furniture,Tables,Computer Table,242285.82,10,0.3,40406.67
659,ORD-2024-00659,2024-02-24,2024-02-28,First Class,CU4232,Sachin Kumar,Consumer,India,Bangalore,Karnataka,560001,South,PR-FU-79001,Technology,Phones,Android Phone,347381.12,5,0.3,31160.33
660,ORD-2024-00660,2024-10-20,2024-10-24,Standard Class,CU6922,Sachin Desai,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-TE-37503,Technology,Phones,Business Phone,404293.79,9,0.15,20947.64
661,ORD-2024-00661,2024-01-15,2024-01-18,Standard Class,CU1791,Sachin Gupta,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-FU-56629,Office Supplies,Storage,Storage Box,33249.92,7,0.0,6639.18
662,ORD-2024-00662,2024-08-28,2024-08-30,Standard Class,CU5993,Sneha Joshi,Corporate,India,Pune,Maharashtra,411001,West,PR-TE-80678,Furniture,Tables,Dining Table,39892.15,2,0.0,608.75
663,ORD-2024-00663,2024-12-24,2024-12-27,Standard Class,CU9527,Sneha Jain,Home Office,India,Delhi,Delhi,110001,Central,PR-FU-29405,Office Supplies,Paper,Copy Paper,3645.15,6,0.2,533.83
664,ORD-2025-00664,2025-01-10,2025-01-13,Second Class,CU4022,Vikas Jain,Home Office,India,Patna,Bihar,800001,East,PR-FU-75365,Technology,Accessories,Keyboard,315846.1,10,0.3,-21319.12
665,ORD-2024-00665,2024-04-18,2024-04-19,Standard Class,CU4238,Rohit Gupta,Consumer,India,Hyderabad,Telangana,500001,South,PR-TE-97298,Office Supplies,Binders,File Binder,13084.16,6,0.2,289.43
666,ORD-2025-00666,2025-11-03,2025-11-06,Second Class,CU3479,Sachin Jain,Consumer,India,Pune,Maharashtra,411001,West,PR-FU-85922,Technology,Laptops,Gaming Laptop,516307.18,8,0.0,8898.11
667,ORD-2025-00667,2025-11-13,2025-11-18,Second Class,CU4546,Rohit Shah,Consumer,India,Mumbai,Maharashtra,400001,West,PR-OS-28687,Office Supplies,Binders,File Binder,1441.28,10,0.2,-75.37
668,ORD-2024-00668,2024-10-05,2024-10-08,Second Class,CU8596,Deepak Nair,Consumer,India,Mumbai,Maharashtra,400001,West,PR-FU-80478,Furniture,Tables,Office Table,173525.88,9,0.15,16234.3
669,ORD-2024-00669,2024-01-09,2024-01-13,Standard Class,CU1011,Priya Yadav,Corporate,India,Kolkata,West Bengal,700001,East,PR-OS-25389,Office Supplies,Binders,Document Folder,12735.23,6,0.1,1874.64
670,ORD-2024-00670,2024-10-20,2024-10-22,Standard Class,CU7611,Karan Joshi,Corporate,India,Delhi,Delhi,110001,Central,PR-FU-45200,Furniture,Tables,Office Table,2712.8,1,0.0,-123.42
671,ORD-2024-00671,2024-01-23,2024-01-24,Standard Class,CU1800,Simran Patil,Consumer,India,Kolkata,West Bengal,700001,East,PR-OS-72303,Furniture,Bookcases,Wooden Bookcase,58420.49,4,0.1,3695.9
672,ORD-2024-00672,2024-12-16,2024-12-18,Standard Class,CU7437,Simran Jain,Consumer,India,Kolkata,West Bengal,700001,East,PR-TE-85911,Technology,Phones,Smartphone,143496.11,4,0.0,431.93
673,ORD-2025-00673,2025-07-08,2025-07-12,Second Class,CU8150,Neha Shah,Corporate,India,Kolkata,West Bengal,700001,East,PR-OS-13549,Office Supplies,Paper,Notebook,19504.67,8,0.0,-523.79
674,ORD-2025-00674,2025-02-22,2025-02-24,First Class,CU4976,Anjali Patil,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-TE-10704,Technology,Phones,Android Phone,369196.28,6,0.15,25310.29
675,ORD-2025-00675,2025-09-01,2025-09-04,Standard Class,CU1831,Sneha Joshi,Consumer,India,Kolkata,West Bengal,700001,East,PR-TE-81074,Office Supplies,Storage,Storage Box,12074.82,3,0.1,314.89
676,ORD-2024-00676,2024-09-20,2024-09-24,First Class,CU3291,Rohit Patil,Corporate,India,Patna,Bihar,800001,East,PR-FU-34680,Office Supplies,Binders,File Binder,22428.25,6,0.15,-1007.89
677,ORD-2025-00677,2025-02-23,2025-02-26,Standard Class,CU2953,Rohit Jain,Home Office,India,Mumbai,Maharashtra,400001,West,PR-OS-71050,Technology,Phones,Smartphone,621876.86,10,0.15,21085.54
678,ORD-2024-00678,2024-12-22,2024-12-26,Standard Class,CU5040,Manish Jain,Consumer,India,Delhi,Delhi,110001,Central,PR-OS-11711,Technology,Laptops,Laptop,52691.13,10,0.3,-439.97
679,ORD-2025-00679,2025-08-20,2025-08-21,Standard Class,CU9167,Akash Jain,Consumer,India,Bangalore,Karnataka,560001,South,PR-TE-61952,Furniture,Furnishings,Table Lamp,175506.77,8,0.15,-4099.53
680,ORD-2024-00680,2024-03-02,2024-03-03,Standard Class,CU2846,Riya Desai,Consumer,India,Pune,Maharashtra,411001,West,PR-TE-68584,Furniture,Furnishings,Wall Clock,238999.15,10,0.05,41735.5
681,ORD-2025-00681,2025-01-21,2025-01-22,Standard Class,CU9369,Akash Singh,Consumer,India,Mumbai,Maharashtra,400001,West,PR-FU-56489,Office Supplies,Binders,Ring Binder,2007.86,3,0.3,56.53
682,ORD-2024-00682,2024-03-22,2024-03-24,Second Class,CU3630,Amit Joshi,Consumer,India,Mumbai,Maharashtra,400001,West,PR-FU-50324,Furniture,Furnishings,Wall Clock,213558.17,10,0.1,14536.54
683,ORD-2025-00683,2025-01-04,2025-01-05,First Class,CU3780,Pooja Verma,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-OS-90171,Furniture,Furnishings,Table Lamp,50223.66,4,0.1,-4536.33
684,ORD-2024-00684,2024-05-28,2024-05-29,First Class,CU2620,Sachin Mehta,Home Office,India,Kolkata,West Bengal,700001,East,PR-FU-70263,Office Supplies,Binders,File Binder,999.87,4,0.2,-36.5
685,ORD-2024-00685,2024-07-10,2024-07-15,Standard Class,CU9990,Rohit Mehta,Corporate,India,Mumbai,Maharashtra,400001,West,PR-OS-33901,Office Supplies,Storage,Storage Box,3027.01,1,0.2,78.44
686,ORD-2024-00686,2024-07-07,2024-07-11,Standard Class,CU8061,Nisha Jain,Consumer,India,Hyderabad,Telangana,500001,South,PR-FU-13902,Technology,Laptops,Laptop,195889.72,3,0.0,-1450.16
687,ORD-2025-00687,2025-11-10,2025-11-13,Standard Class,CU3542,Kavita Jain,Consumer,India,Mumbai,Maharashtra,400001,West,PR-OS-80902,Furniture,Chairs,Executive Chair,115256.11,6,0.15,18301.43
688,ORD-2025-00688,2025-09-11,2025-09-14,Standard Class,CU8111,Manish Mehta,Home Office,India,Pune,Maharashtra,411001,West,PR-TE-78099,Office Supplies,Storage,File Cabinet,42744.9,9,0.1,4475.43
689,ORD-2024-00689,2024-05-01,2024-05-02,Second Class,CU7541,Meena Yadav,Consumer,India,Hyderabad,Telangana,500001,South,PR-FU-19966,Technology,Phones,Android Phone,192382.81,9,0.3,-6748.88
690,ORD-2025-00690,2025-06-10,2025-06-14,Standard Class,CU2326,Meena Patil,Consumer,India,Bangalore,Karnataka,560001,South,PR-TE-46126,Office Supplies,Paper,Printer Paper,748.42,1,0.1,88.62
691,ORD-2025-00691,2025-01-23,2025-01-26,Standard Class,CU7071,Deepak Desai,Home Office,India,Bangalore,Karnataka,560001,South,PR-FU-67033,Technology,Phones,Android Phone,232302.45,5,0.0,12942.55
692,ORD-2025-00692,2025-05-13,2025-05-15,Second Class,CU7642,Priya Singh,Consumer,India,Bangalore,Karnataka,560001,South,PR-TE-30773,Technology,Laptops,Business Laptop,66823.2,1,0.15,10529.2
693,ORD-2024-00693,2024-06-20,2024-06-23,Standard Class,CU8528,Riya Sharma,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-FU-94297,Technology,Phones,Business Phone,624694.53,10,0.2,18058.68
694,ORD-2024-00694,2024-11-08,2024-11-11,Standard Class,CU4914,Rohit More,Corporate,India,Bangalore,Karnataka,560001,South,PR-OS-70746,Office Supplies,Binders,Document Folder,3543.34,4,0.15,340.88
695,ORD-2024-00695,2024-10-07,2024-10-09,Standard Class,CU4055,Meena Nair,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-FU-92579,Furniture,Tables,Computer Table,107981.69,7,0.15,8511.36
696,ORD-2024-00696,2024-04-15,2024-04-16,Standard Class,CU4177,Neha Desai,Consumer,India,Kolkata,West Bengal,700001,East,PR-FU-13881,Furniture,Furnishings,Desk Lamp,22471.11,4,0.1,-935.39
697,ORD-2025-00697,2025-08-21,2025-08-23,First Class,CU4992,Nisha Desai,Consumer,India,Mumbai,Maharashtra,400001,West,PR-OS-83563,Office Supplies,Storage,File Cabinet,2821.38,3,0.05,457.37
698,ORD-2025-00698,2025-07-07,2025-07-09,Standard Class,CU3742,Meena Yadav,Consumer,India,Delhi,Delhi,110001,Central,PR-TE-13830,Office Supplies,Paper,Notebook,9781.82,5,0.15,-589.11
699,ORD-2025-00699,2025-02-23,2025-02-25,First Class,CU3846,Pooja Verma,Corporate,India,Bangalore,Karnataka,560001,South,PR-OS-69577,Office Supplies,Storage,File Cabinet,44056.18,10,0.15,12.04
700,ORD-2025-00700,2025-09-18,2025-09-21,Standard Class,CU3686,Deepak Rao,Consumer,India,Bangalore,Karnataka,560001,South,PR-OS-57774,Office Supplies,Paper,Copy Paper,20048.11,7,0.1,1421.41
701,ORD-2024-00701,2024-03-27,2024-03-30,Standard Class,CU8726,Anjali More,Home Office,India,Ahmedabad,Gujarat,380001,West,PR-OS-68582,Office Supplies,Storage,File Cabinet,25903.17,6,0.05,2064.53
702,ORD-2024-00702,2024-09-08,2024-09-11,Second Class,CU9875,Manish Rao,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-TE-72805,Furniture,Furnishings,Desk Lamp,187763.55,9,0.0,-14868.99
703,ORD-2024-00703,2024-06-14,2024-06-17,Standard Class,CU8008,Arjun Verma,Home Office,India,Hyderabad,Telangana,500001,South,PR-TE-93420,Office Supplies,Storage,Storage Box,2378.9,8,0.0,113.04
704,ORD-2025-00704,2025-05-10,2025-05-12,Standard Class,CU3574,Arjun Mehta,Consumer,India,Hyderabad,Telangana,500001,South,PR-TE-30977,Technology,Phones,Android Phone,85003.34,8,0.2,-3421.51
705,ORD-2025-00705,2025-03-25,2025-03-28,Same Day,CU6964,Vikas Yadav,Consumer,India,Mumbai,Maharashtra,400001,West,PR-OS-72398,Furniture,Furnishings,Table Lamp,22742.05,2,0.05,2007.62
706,ORD-2025-00706,2025-11-16,2025-11-17,Standard Class,CU5750,Simran Yadav,Corporate,India,Patna,Bihar,800001,East,PR-OS-43550,Technology,Phones,Android Phone,117107.75,2,0.1,18409.6
707,ORD-2024-00707,2024-01-08,2024-01-13,First Class,CU2376,Anjali Patil,Home Office,India,Ahmedabad,Gujarat,380001,West,PR-OS-68249,Office Supplies,Binders,File Binder,14759.03,7,0.0,1907.54
708,ORD-2024-00708,2024-05-19,2024-05-20,First Class,CU2099,Karan Yadav,Corporate,India,Bangalore,Karnataka,560001,South,PR-TE-78173,Office Supplies,Paper,Copy Paper,26133.1,8,0.15,-2770.96
709,ORD-2025-00709,2025-07-21,2025-07-24,Second Class,CU6083,Neha Kumar,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-FU-87853,Office Supplies,Binders,File Binder,13888.22,4,0.2,2713.36
710,ORD-2025-00710,2025-04-24,2025-04-25,Standard Class,CU9644,Kavita Nair,Corporate,India,Pune,Maharashtra,411001,West,PR-OS-83678,Furniture,Bookcases,Office Bookcase,7324.74,7,0.0,418.74
711,ORD-2025-00711,2025-11-06,2025-11-10,Second Class,CU7637,Riya Rao,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-TE-25657,Office Supplies,Binders,File Binder,2142.56,1,0.2,161.59
712,ORD-2025-00712,2025-09-21,2025-09-26,Second Class,CU1085,Arjun Yadav,Corporate,India,Chennai,Tamil Nadu,600001,South,PR-OS-73176,Furniture,Bookcases,Wooden Bookcase,179925.45,9,0.15,37651.79
713,ORD-2024-00713,2024-10-30,2024-11-03,Standard Class,CU5381,Manish Mehta,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-FU-59581,Technology,Laptops,Gaming Laptop,177749.42,4,0.2,-9783.47
714,ORD-2025-00714,2025-03-15,2025-03-16,Standard Class,CU9573,Meena Verma,Consumer,India,Kolkata,West Bengal,700001,East,PR-OS-15378,Furniture,Furnishings,Wall Clock,41908.23,2,0.2,-4722.12
715,ORD-2025-00715,2025-08-24,2025-08-28,Standard Class,CU6660,Amit Kumar,Consumer,India,Bangalore,Karnataka,560001,South,PR-OS-61500,Furniture,Tables,Office Table,6031.29,8,0.1,-39.41
716,ORD-2024-00716,2024-09-23,2024-09-25,Same Day,CU2701,Simran Singh,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-FU-22270,Furniture,Tables,Office Table,80209.42,9,0.15,-1024.04
717,ORD-2024-00717,2024-10-21,2024-10-26,First Class,CU8478,Arjun Joshi,Consumer,India,Mumbai,Maharashtra,400001,West,PR-OS-25797,Technology,Accessories,Keyboard,592603.42,8,0.2,-10911.39
718,ORD-2024-00718,2024-01-13,2024-01-15,First Class,CU8443,Sachin Yadav,Consumer,India,Patna,Bihar,800001,East,PR-TE-27084,Furniture,Bookcases,Wooden Bookcase,107127.08,7,0.1,-1969.01
719,ORD-2025-00719,2025-02-26,2025-03-02,Standard Class,CU9168,Manish Nair,Consumer,India,Pune,Maharashtra,411001,West,PR-FU-12928,Furniture,Furnishings,Wall Clock,67992.22,3,0.3,8603.6
720,ORD-2025-00720,2025-05-28,2025-06-01,First Class,CU1868,Pooja Nair,Corporate,India,Delhi,Delhi,110001,Central,PR-TE-47146,Technology,Laptops,Gaming Laptop,54653.89,4,0.0,-3147.21
721,ORD-2024-00721,2024-04-22,2024-04-26,Standard Class,CU9493,Priya Sharma,Corporate,India,Jaipur,Rajasthan,302001,Central,PR-TE-37426,Technology,Laptops,Laptop,5399.38,2,0.2,430.63
722,ORD-2024-00722,2024-11-12,2024-11-13,Standard Class,CU1211,Riya Jain,Consumer,India,Mumbai,Maharashtra,400001,West,PR-OS-29072,Technology,Laptops,Business Laptop,72940.78,2,0.1,1561.78
723,ORD-2024-00723,2024-01-09,2024-01-14,Second Class,CU4037,Vikas Nair,Consumer,India,Kolkata,West Bengal,700001,East,PR-TE-61843,Office Supplies,Binders,Ring Binder,2895.46,4,0.1,443.21
724,ORD-2025-00724,2025-09-02,2025-09-03,Standard Class,CU5177,Simran Shah,Consumer,India,Mumbai,Maharashtra,400001,West,PR-TE-79377,Technology,Laptops,Business Laptop,237261.79,6,0.05,13296.39
725,ORD-2025-00725,2025-08-17,2025-08-19,Standard Class,CU4069,Manish More,Corporate,India,Jaipur,Rajasthan,302001,Central,PR-TE-27430,Technology,Phones,Smartphone,148848.95,4,0.3,-14731.35
726,ORD-2024-00726,2024-05-10,2024-05-14,Second Class,CU2320,Akash Kumar,Consumer,India,Bangalore,Karnataka,560001,South,PR-TE-16589,Furniture,Furnishings,Wall Clock,16263.45,9,0.3,102.02
727,ORD-2024-00727,2024-03-18,2024-03-19,Standard Class,CU9499,Amit Yadav,Corporate,India,Mumbai,Maharashtra,400001,West,PR-TE-31159,Technology,Accessories,Headphones,241982.01,9,0.1,35483.42
728,ORD-2024-00728,2024-11-19,2024-11-24,Second Class,CU6153,Nisha Singh,Corporate,India,Jaipur,Rajasthan,302001,Central,PR-OS-44370,Technology,Phones,Android Phone,92385.59,2,0.0,20975.2
729,ORD-2024-00729,2024-12-30,2024-12-31,Standard Class,CU7881,Simran Desai,Corporate,India,Bangalore,Karnataka,560001,South,PR-FU-80366,Furniture,Chairs,Executive Chair,102879.09,10,0.0,6154.1
730,ORD-2025-00730,2025-12-04,2025-12-05,Second Class,CU4240,Priya Desai,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-OS-57419,Furniture,Bookcases,Wooden Bookcase,86580.6,5,0.2,-9581.44
731,ORD-2025-00731,2025-08-05,2025-08-09,Second Class,CU4546,Rahul Joshi,Consumer,India,Kolkata,West Bengal,700001,East,PR-TE-38893,Technology,Phones,Android Phone,29276.38,4,0.15,5150.63
732,ORD-2024-00732,2024-06-05,2024-06-06,First Class,CU8530,Amit Sharma,Consumer,India,Pune,Maharashtra,411001,West,PR-OS-29491,Office Supplies,Storage,File Cabinet,5823.21,9,0.15,197.06
733,ORD-2024-00733,2024-07-04,2024-07-05,First Class,CU1284,Priya Kumar,Corporate,India,Hyderabad,Telangana,500001,South,PR-OS-34996,Technology,Accessories,Headphones,232184.03,7,0.05,-8136.65
734,ORD-2025-00734,2025-06-11,2025-06-13,Standard Class,CU8687,Nisha Singh,Consumer,India,Pune,Maharashtra,411001,West,PR-FU-27441,Technology,Laptops,Business Laptop,403522.39,8,0.1,86984.34
735,ORD-2025-00735,2025-05-04,2025-05-08,Same Day,CU6458,Kavita Mehta,Consumer,India,Pune,Maharashtra,411001,West,PR-TE-85033,Technology,Accessories,Mouse,67519.98,9,0.15,-1213.54
736,ORD-2025-00736,2025-02-26,2025-02-27,Standard Class,CU9490,Akash Shah,Consumer,India,Delhi,Delhi,110001,Central,PR-FU-87865,Office Supplies,Storage,Storage Box,8263.7,5,0.05,150.6
737,ORD-2024-00737,2024-02-16,2024-02-21,Standard Class,CU8693,Nisha Singh,Home Office,India,Hyderabad,Telangana,500001,South,PR-OS-63177,Technology,Phones,Android Phone,101439.27,7,0.15,18791.68
738,ORD-2024-00738,2024-12-16,2024-12-21,Standard Class,CU6235,Deepak Mehta,Home Office,India,Ahmedabad,Gujarat,380001,West,PR-OS-70558,Technology,Accessories,USB Cable,172318.39,4,0.1,1022.31
739,ORD-2024-00739,2024-04-20,2024-04-21,Standard Class,CU7229,Anjali Mehta,Consumer,India,Pune,Maharashtra,411001,West,PR-OS-95311,Office Supplies,Storage,Storage Box,9950.06,5,0.1,1922.1
740,ORD-2025-00740,2025-02-18,2025-02-19,Second Class,CU1135,Kavita Patil,Home Office,India,Chennai,Tamil Nadu,600001,South,PR-TE-95455,Furniture,Bookcases,Office Bookcase,15739.44,7,0.3,-658.63
741,ORD-2024-00741,2024-01-01,2024-01-06,Standard Class,CU5681,Anjali Nair,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-FU-23690,Technology,Phones,Business Phone,74080.0,1,0.0,11853.28
742,ORD-2024-00742,2024-06-21,2024-06-23,First Class,CU3427,Akash Yadav,Corporate,India,Delhi,Delhi,110001,Central,PR-TE-16563,Technology,Phones,Android Phone,73430.51,1,0.05,6256.57
743,ORD-2025-00743,2025-05-23,2025-05-24,Standard Class,CU4033,Rahul Patil,Home Office,India,Chennai,Tamil Nadu,600001,South,PR-OS-90221,Office Supplies,Paper,Copy Paper,6245.46,2,0.05,523.08
744,ORD-2024-00744,2024-12-23,2024-12-25,Same Day,CU6267,Vikas More,Corporate,India,Chennai,Tamil Nadu,600001,South,PR-OS-94458,Furniture,Tables,Computer Table,130349.0,9,0.2,-5712.94
745,ORD-2025-00745,2025-11-05,2025-11-06,Standard Class,CU8323,Sneha Shah,Consumer,India,Patna,Bihar,800001,East,PR-TE-85937,Furniture,Bookcases,Wooden Bookcase,47525.28,2,0.2,3216.23
